OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,Latitude,Longitude,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060717_162233,Sample-Routine,Water,Surface Water,2006-07-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489377,,,Enterococcus,,10,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:39.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060709_157455,Sample-Routine,Water,Surface Water,2006-07-09,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489153,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,,,,,,,,,2008-02-11 15:39:33.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060731_163349,Sample-Routine,Water,Surface Water,2006-07-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489675,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:49.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060718_161835,Sample-Routine,Water,Surface Water,2006-07-18,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489390,,,Fecal Coliform,,2600,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,,,,,,,,,2008-02-11 15:39:40.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060703_157479,Sample-Routine,Water,Surface Water,2006-07-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489064,,,Total Coliform,,4,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:30.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060705_157119,Sample-Routine,Water,Surface Water,2006-07-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489108,,,Fecal Coliform,,800,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:32.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060731_163355,Sample-Routine,Water,Surface Water,2006-07-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489682,,,Total Coliform,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:39:49.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060705_157025,Sample-Routine,Water,Surface Water,2006-07-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489080,,,Enterococcus,,360,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:31.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060718_162241,Sample-Routine,Water,Surface Water,2006-07-18,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489428,,,Enterococcus,,48,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:41.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060727_162369,Sample-Routine,Water,Surface Water,2006-07-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489598,,,Total Coliform,,96,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:46.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060712_157175,Sample-Routine,Water,Surface Water,2006-07-12,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489268,,,Total Coliform,,Present Above Quantification Limit,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:36.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060727_162651,Sample-Routine,Water,Surface Water,2006-07-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489618,,,Fecal Coliform,,8,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:46.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060726_162639,Sample-Routine,Water,Surface Water,2006-07-26,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489594,,,Fecal Coliform,,10,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:46.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060711_159119,Sample-Routine,Water,Surface Water,2006-07-11,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489254,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:36.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060717_162045,Sample-Routine,Water,Surface Water,2006-07-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489347,,,Enterococcus,,31,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:38.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060724_161961,Sample-Routine,Water,Surface Water,2006-07-24,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489482,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:42.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060703_157331,Sample-Routine,Water,Surface Water,2006-07-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489017,,,Enterococcus,,306,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:29.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060727_162651,Sample-Routine,Water,Surface Water,2006-07-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489617,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:46.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060710_159069,Sample-Routine,Water,Surface Water,2006-07-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489204,,,Fecal Coliform,,13,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:34.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060703_157453,Sample-Routine,Water,Surface Water,2006-07-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489044,,,Enterococcus,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:30.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060710_159069,Sample-Routine,Water,Surface Water,2006-07-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489205,,,Total Coliform,,121,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:34.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060727_162649,Sample-Routine,Water,Surface Water,2006-07-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489615,,,Fecal Coliform,,4,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:46.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060705_157119,Sample-Routine,Water,Surface Water,2006-07-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489109,,,Total Coliform,,800,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:32.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060725_162675,Sample-Routine,Water,Surface Water,2006-07-25,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489557,,,Enterococcus,,1000,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:44.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060703_157473,Sample-Routine,Water,Surface Water,2006-07-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489056,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:30.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060725_162611,Sample-Routine,Water,Surface Water,2006-07-25,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489534,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:44.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060710_157089,Sample-Routine,Water,Surface Water,2006-07-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489182,,,Enterococcus,,6000,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:34.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060717_161887,Sample-Routine,Water,Surface Water,2006-07-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489328,,,Total Coliform,,40,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:38.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060705_157017,Sample-Routine,Water,Surface Water,2006-07-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489078,,,Fecal Coliform,,230,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:31.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060721_162227,Sample-Routine,Water,Surface Water,2006-07-21,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489466,,,Total Coliform,,4,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:42.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060718_161845,Sample-Routine,Water,Surface Water,2006-07-18,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489399,,,Fecal Coliform,,5794,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:40.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060724_162457,Sample-Routine,Water,Surface Water,2006-07-24,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489505,,,Total Coliform,,40,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:43.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060717_161913,Sample-Routine,Water,Surface Water,2006-07-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489345,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:38.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060731_163381,Sample-Routine,Water,Surface Water,2006-07-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489689,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:49.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060724_162385,Sample-Routine,Water,Surface Water,2006-07-24,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489498,,,Fecal Coliform,,80,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:43.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060705_157031,Sample-Routine,Water,Surface Water,2006-07-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489089,,,Enterococcus,,600,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:31.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060705_157111,Sample-Routine,Water,Surface Water,2006-07-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489098,,,Enterococcus,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:31.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060710_159031,Sample-Routine,Water,Surface Water,2006-07-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489200,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:34.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060710_157087,Sample-Routine,Water,Surface Water,2006-07-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489180,,,Fecal Coliform,,240,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:34.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060725_162819,Sample-Routine,Water,Surface Water,2006-07-25,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489578,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:45.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20060718_161849,Sample-Routine,Water,Surface Water,2006-07-18,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489405,,,Fecal Coliform,,1459,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:40.0,STORET
